RecDate,watershed,ppt
3/27/2006,N01B,.
3/27/2006,N02B,.
3/27/2006,N4DF,.
3/27/2006,N4DU,.
3/27/2006,R01A,.
3/30/2006,002C,.
3/30/2006,004B,.
3/30/2006,020B,.
3/30/2006,HQ,18.00
3/30/2006,HQ02,17.80
3/30/2006,K01B,.
3/30/2006,N01B,.
3/30/2006,N02B,.
3/30/2006,N4DF,.
3/30/2006,N4DU,.
3/30/2006,R01A,.
4/1/2006,002C,.
4/1/2006,004B,.
4/1/2006,020B,.
4/1/2006,HQ,15.00
4/1/2006,HQ02,12.50
4/1/2006,K01B,.
4/1/2006,N01B,.
4/1/2006,N02B,.
4/1/2006,N4DF,.
4/1/2006,N4DU,.
4/1/2006,R01A,.
4/2/2006,002C,.
4/2/2006,004B,.
4/2/2006,020B,.
4/2/2006,HQ,1.00
4/2/2006,HQ02,0.50
4/2/2006,K01B,.
4/2/2006,N01B,.
4/2/2006,N02B,.
4/2/2006,N4DF,.
4/2/2006,N4DU,.
4/2/2006,R01A,.
4/5/2006,002C,.
4/5/2006,004B,3.80
4/5/2006,020B,.
4/5/2006,HQ,3.10
4/5/2006,HQ02,1.50
4/5/2006,K01B,.
4/5/2006,N01B,.
4/5/2006,N02B,0.00
4/5/2006,N4DF,3.60
4/5/2006,N4DU,.
4/5/2006,R01A,1.20
4/6/2006,002C,.
4/6/2006,004B,0.70
4/6/2006,020B,.
4/6/2006,HQ,1.80
4/6/2006,HQ02,2.00
4/6/2006,K01B,.
4/6/2006,N01B,.
4/6/2006,N02B,0.20
4/6/2006,N4DF,1.00
4/6/2006,N4DU,.
4/6/2006,R01A,3.40
4/7/2006,002C,.
4/7/2006,004B,0.00
4/7/2006,020B,.
4/7/2006,HQ,6.20
4/7/2006,HQ02,5.90
4/7/2006,K01B,.
4/7/2006,N01B,.
4/7/2006,N02B,0.00
4/7/2006,N4DF,4.00
4/7/2006,N4DU,.
4/7/2006,R01A,0.00
4/11/2006,002C,1.90
4/11/2006,004B,2.50
4/11/2006,020B,0.00
4/11/2006,HQ,0.00
4/11/2006,HQ02,0.00
4/11/2006,K01B,.
4/11/2006,N01B,.
4/11/2006,N02B,0.00
4/11/2006,N4DF,0.00
4/11/2006,N4DU,0.00
4/11/2006,R01A,.
4/15/2006,002C,1.30
4/15/2006,004B,0.00
4/15/2006,020B,1.80
4/15/2006,HQ,0.80
4/15/2006,HQ02,1.00
4/15/2006,K01B,.
4/15/2006,N01B,.
4/15/2006,N02B,0.00
4/15/2006,N4DF,1.60
4/15/2006,N4DU,1.50
4/15/2006,R01A,.
4/24/2006,002C,7.00
4/24/2006,004B,.
4/24/2006,020B,8.20
4/24/2006,HQ,6.10
4/24/2006,HQ02,4.20
4/24/2006,K01B,1.00
4/24/2006,N01B,.
4/24/2006,N02B,1.20
4/24/2006,N4DF,4.30
4/24/2006,N4DU,.
4/24/2006,R01A,1.00
4/25/2006,002C,2.00
4/25/2006,004B,0.00
4/25/2006,020B,1.50
4/25/2006,HQ,0.00
4/25/2006,HQ02,0.00
4/25/2006,K01B,.
4/25/2006,N01B,.
4/25/2006,N02B,40.00
4/25/2006,N4DF,0.50
4/25/2006,N4DU,0.00
4/25/2006,R01A,38.50
4/26/2006,002C,0.00
4/26/2006,004B,0.00
4/26/2006,020B,0.00
4/26/2006,HQ,0.00
4/26/2006,HQ02,0.00
4/26/2006,K01B,.
4/26/2006,N01B,.
4/26/2006,N02B,1.00
4/26/2006,N4DF,1.50
4/26/2006,N4DU,0.00
4/26/2006,R01A,0.00
4/28/2006,002C,51.80
4/28/2006,004B,43.90
4/28/2006,020B,67.80
4/28/2006,HQ,44.40
4/28/2006,HQ02,39.30
4/28/2006,K01B,.
4/28/2006,N01B,.
4/28/2006,N02B,36.00
4/28/2006,N4DF,42.00
4/28/2006,N4DU,48.00
4/28/2006,R01A,38.50
4/29/2006,002C,2.00
4/29/2006,004B,.
4/29/2006,020B,3.50
4/29/2006,HQ,5.20
4/29/2006,HQ02,5.70
4/29/2006,K01B,.
4/29/2006,N01B,.
4/29/2006,N02B,5.00
4/29/2006,N4DF,3.50
4/29/2006,N4DU,4.00
4/29/2006,R01A,3.70
5/3/2006,002C,4.70
5/3/2006,004B,3.90
5/3/2006,020B,5.20
5/3/2006,HQ,6.80
5/3/2006,HQ02,5.50
5/3/2006,K01B,.
5/3/2006,N01B,.
5/3/2006,N02B,2.00
5/3/2006,N4DF,5.70
5/3/2006,N4DU,4.90
5/3/2006,R01A,0.00
5/4/2006,002C,1.50
5/4/2006,004B,0.00
5/4/2006,020B,1.00
5/4/2006,HQ,0.50
5/4/2006,HQ02,0.00
5/4/2006,K01B,.
5/4/2006,N01B,.
5/4/2006,N02B,0.00
5/4/2006,N4DF,1.50
5/4/2006,N4DU,1.00
5/4/2006,R01A,2.00
5/5/2006,002C,1.90
5/5/2006,004B,0.00
5/5/2006,020B,1.90
5/5/2006,HQ,1.20
5/5/2006,HQ02,1.20
5/5/2006,K01B,.
5/5/2006,N01B,.
5/5/2006,N02B,1.20
5/5/2006,N4DF,0.00
5/5/2006,N4DU,1.00
5/5/2006,R01A,1.00
5/8/2006,002C,8.80
5/8/2006,004B,6.00
5/8/2006,020B,8.20
5/8/2006,HQ,11.00
5/8/2006,HQ02,9.40
5/8/2006,K01B,.
5/8/2006,N01B,7.00
5/8/2006,N02B,6.30
5/8/2006,N4DF,9.00
5/8/2006,N4DU,9.00
5/8/2006,R01A,6.00
5/9/2006,002C,1.60
5/9/2006,004B,2.80
5/9/2006,020B,.
5/9/2006,HQ,1.20
5/9/2006,HQ02,1.00
5/9/2006,K01B,.
5/9/2006,N01B,1.00
5/9/2006,N02B,0.00
5/9/2006,N4DF,1.00
5/9/2006,N4DU,2.00
5/9/2006,R01A,1.00
5/10/2006,002C,0.00
5/10/2006,004B,0.00
5/10/2006,020B,0.00
5/10/2006,HQ,0.00
5/10/2006,HQ02,0.00
5/10/2006,K01B,.
5/10/2006,N01B,0.00
5/10/2006,N02B,1.00
5/10/2006,N4DF,0.00
5/10/2006,N4DU,0.00
5/10/2006,R01A,.
5/15/2006,002C,0.80
5/15/2006,004B,0.00
5/15/2006,020B,0.00
5/15/2006,HQ,0.00
5/15/2006,HQ02,0.50
5/15/2006,K01B,.
5/15/2006,N01B,0.00
5/15/2006,N02B,0.50
5/15/2006,N4DF,0.00
5/15/2006,N4DU,0.00
5/15/2006,R01A,.
5/17/2006,002C,1.00
5/17/2006,004B,0.40
5/17/2006,020B,.
5/17/2006,HQ,0.00
5/17/2006,HQ02,0.30
5/17/2006,K01B,.
5/17/2006,N01B,0.60
5/17/2006,N02B,0.70
5/17/2006,N4DF,0.30
5/17/2006,N4DU,4.00
5/17/2006,R01A,.
5/18/2006,002C,0.00
5/18/2006,004B,0.00
5/18/2006,020B,.
5/18/2006,HQ,0.00
5/18/2006,HQ02,0.00
5/18/2006,K01B,.
5/18/2006,N01B,0.00
5/18/2006,N02B,0.50
5/18/2006,N4DF,0.00
5/18/2006,N4DU,0.00
5/18/2006,R01A,.
5/27/2006,002C,7.60
5/27/2006,004B,8.20
5/27/2006,020B,.
5/27/2006,HQ,6.50
5/27/2006,HQ02,7.00
5/27/2006,K01B,.
5/27/2006,N01B,9.20
5/27/2006,N02B,8.60
5/27/2006,N4DF,10.00
5/27/2006,N4DU,8.80
5/27/2006,R01A,6.20
5/30/2006,002C,16.10
5/30/2006,004B,14.80
5/30/2006,020B,.
5/30/2006,HQ,24.00
5/30/2006,HQ02,16.40
5/30/2006,K01B,.
5/30/2006,N01B,18.40
5/30/2006,N02B,14.00
5/30/2006,N4DF,22.00
5/30/2006,N4DU,21.30
5/30/2006,R01A,11.60
5/31/2006,002C,.
5/31/2006,004B,.
5/31/2006,020B,.
5/31/2006,HQ,1.00
5/31/2006,HQ02,1.20
5/31/2006,K01B,.
5/31/2006,N01B,1.20
5/31/2006,N02B,0.00
5/31/2006,N4DF,2.60
5/31/2006,N4DU,0.50
5/31/2006,R01A,0.70
6/1/2006,002C,.
6/1/2006,004B,.
6/1/2006,020B,.
6/1/2006,HQ,0.80
6/1/2006,HQ02,0.20
6/1/2006,K01B,.
6/1/2006,N01B,0.30
6/1/2006,N02B,0.00
6/1/2006,N4DF,1.40
6/1/2006,N4DU,0.00
6/1/2006,R01A,0.00
6/4/2006,002C,.
6/4/2006,004B,5.80
6/4/2006,020B,.
6/4/2006,HQ,0.50
6/4/2006,HQ02,0.20
6/4/2006,K01B,.
6/4/2006,N01B,0.00
6/4/2006,N02B,0.00
6/4/2006,N4DF,0.00
6/4/2006,N4DU,7.20
6/4/2006,R01A,2.80
6/10/2006,002C,0.60
6/10/2006,004B,0.00
6/10/2006,020B,4.80
6/10/2006,HQ,4.80
6/10/2006,HQ02,4.40
6/10/2006,K01B,.
6/10/2006,N01B,1.50
6/10/2006,N02B,2.50
6/10/2006,N4DF,4.00
6/10/2006,N4DU,0.10
6/10/2006,R01A,.
6/16/2006,002C,6.00
6/16/2006,004B,3.00
6/16/2006,020B,4.50
6/16/2006,HQ,6.60
6/16/2006,HQ02,5.00
6/16/2006,K01B,.
6/16/2006,N01B,5.90
6/16/2006,N02B,2.50
6/16/2006,N4DF,4.90
6/16/2006,N4DU,5.00
6/16/2006,R01A,.
6/17/2006,002C,6.80
6/17/2006,004B,11.80
6/17/2006,020B,14.00
6/17/2006,HQ,14.50
6/17/2006,HQ02,13.20
6/17/2006,K01B,.
6/17/2006,N01B,13.10
6/17/2006,N02B,12.10
6/17/2006,N4DF,14.50
6/17/2006,N4DU,12.50
6/17/2006,R01A,13.00
6/20/2006,002C,.
6/20/2006,004B,0.00
6/20/2006,020B,0.80
6/20/2006,HQ,0.80
6/20/2006,HQ02,0.20
6/20/2006,K01B,.
6/20/2006,N01B,0.30
6/20/2006,N02B,0.00
6/20/2006,N4DF,0.00
6/20/2006,N4DU,0.00
6/20/2006,R01A,.
6/21/2006,002C,0.00
6/21/2006,004B,0.90
6/21/2006,020B,0.80
6/21/2006,HQ,0.20
6/21/2006,HQ02,0.00
6/21/2006,K01B,.
6/21/2006,N01B,0.50
6/21/2006,N02B,0.90
6/21/2006,N4DF,0.00
6/21/2006,N4DU,0.50
6/21/2006,R01A,.
6/22/2006,002C,5.40
6/22/2006,004B,2.00
6/22/2006,020B,5.80
6/22/2006,HQ,5.20
6/22/2006,HQ02,4.50
6/22/2006,K01B,.
6/22/2006,N01B,4.00
6/22/2006,N02B,.
6/22/2006,N4DF,4.80
6/22/2006,N4DU,4.50
6/22/2006,R01A,.
6/25/2006,002C,0.90
6/25/2006,004B,2.00
6/25/2006,020B,0.00
6/25/2006,HQ,2.00
6/25/2006,HQ02,0.20
6/25/2006,K01B,.
6/25/2006,N01B,0.00
6/25/2006,N02B,.
6/25/2006,N4DF,2.70
6/25/2006,N4DU,1.70
6/25/2006,R01A,.
6/29/2006,002C,0.00
6/29/2006,004B,0.00
6/29/2006,020B,0.00
6/29/2006,HQ,0.80
6/29/2006,HQ02,1.20
6/29/2006,K01B,0.00
6/29/2006,N01B,0.00
6/29/2006,N02B,0.00
6/29/2006,N4DF,0.00
6/29/2006,N4DU,0.00
6/29/2006,R01A,0.00
7/3/2006,002C,33.80
7/3/2006,004B,36.00
7/3/2006,020B,36.30
7/3/2006,HQ,27.20
7/3/2006,HQ02,.
7/3/2006,K01B,39.10
7/3/2006,N01B,39.80
7/3/2006,N02B,25.50
7/3/2006,N4DF,30.30
7/3/2006,N4DU,30.00
7/3/2006,R01A,0.00
7/4/2006,002C,25.70
7/4/2006,004B,16.60
7/4/2006,020B,27.00
7/4/2006,HQ,19.80
7/4/2006,HQ02,42.00
7/4/2006,K01B,18.90
7/4/2006,N01B,16.20
7/4/2006,N02B,24.00
7/4/2006,N4DF,20.40
7/4/2006,N4DU,26.50
7/4/2006,R01A,36.10
7/9/2006,002C,9.20
7/9/2006,004B,6.80
7/9/2006,020B,9.70
7/9/2006,HQ,13.20
7/9/2006,HQ02,10.60
7/9/2006,K01B,11.50
7/9/2006,N01B,8.00
7/9/2006,N02B,6.30
7/9/2006,N4DF,7.70
7/9/2006,N4DU,9.50
7/9/2006,R01A,.
7/10/2006,002C,3.20
7/10/2006,004B,2.60
7/10/2006,020B,4.80
7/10/2006,HQ,5.30
7/10/2006,HQ02,5.40
7/10/2006,K01B,.
7/10/2006,N01B,3.00
7/10/2006,N02B,1.90
7/10/2006,N4DF,3.10
7/10/2006,N4DU,.
7/10/2006,R01A,.
7/13/2006,002C,13.50
7/13/2006,004B,7.90
7/13/2006,020B,11.70
7/13/2006,HQ,9.50
7/13/2006,HQ02,8.20
7/13/2006,K01B,7.70
7/13/2006,N01B,7.80
7/13/2006,N02B,6.00
7/13/2006,N4DF,7.50
7/13/2006,N4DU,10.00
7/13/2006,R01A,.
7/14/2006,002C,0.00
7/14/2006,004B,0.30
7/14/2006,020B,1.00
7/14/2006,HQ,2.00
7/14/2006,HQ02,1.40
7/14/2006,K01B,1.80
7/14/2006,N01B,0.20
7/14/2006,N02B,1.10
7/14/2006,N4DF,1.80
7/14/2006,N4DU,1.00
7/14/2006,R01A,.
7/21/2006,002C,4.00
7/21/2006,004B,3.00
7/21/2006,020B,.
7/21/2006,HQ,10.00
7/21/2006,HQ02,9.50
7/21/2006,K01B,3.00
7/21/2006,N01B,4.00
7/21/2006,N02B,4.30
7/21/2006,N4DF,5.00
7/21/2006,N4DU,3.80
7/21/2006,R01A,.
7/27/2006,002C,0.80
7/27/2006,004B,0.00
7/27/2006,020B,.
7/27/2006,HQ,0.50
7/27/2006,HQ02,0.60
7/27/2006,K01B,1.30
7/27/2006,N01B,1.40
7/27/2006,N02B,0.00
7/27/2006,N4DF,1.50
7/27/2006,N4DU,0.40
7/27/2006,R01A,.
8/2/2006,002C,20.30
8/2/2006,004B,12.00
8/2/2006,020B,24.00
8/2/2006,HQ,16.80
8/2/2006,HQ02,12.80
8/2/2006,K01B,19.60
8/2/2006,N01B,17.80
8/2/2006,N02B,11.00
8/2/2006,N4DF,13.80
8/2/2006,N4DU,15.10
8/2/2006,R01A,.
8/10/2006,002C,2.20
8/10/2006,004B,3.20
8/10/2006,020B,3.00
8/10/2006,HQ,9.00
8/10/2006,HQ02,9.50
8/10/2006,K01B,5.00
8/10/2006,N01B,5.20
8/10/2006,N02B,3.90
8/10/2006,N4DF,5.30
8/10/2006,N4DU,3.90
8/10/2006,R01A,.
8/13/2006,002C,1.60
8/13/2006,004B,1.70
8/13/2006,020B,2.60
8/13/2006,HQ,5.30
8/13/2006,HQ02,5.50
8/13/2006,K01B,4.70
8/13/2006,N01B,3.20
8/13/2006,N02B,4.80
8/13/2006,N4DF,3.80
8/13/2006,N4DU,2.70
8/13/2006,R01A,.
8/14/2006,002C,62.20
8/14/2006,004B,60.00
8/14/2006,020B,91.40
8/14/2006,HQ,84.00
8/14/2006,HQ02,78.80
8/14/2006,K01B,102.40
8/14/2006,N01B,100.70
8/14/2006,N02B,76.00
8/14/2006,N4DF,103.60
8/14/2006,N4DU,74.20
8/14/2006,R01A,.
8/17/2006,002C,21.00
8/17/2006,004B,21.90
8/17/2006,020B,23.00
8/17/2006,HQ,22.50
8/17/2006,HQ02,21.20
8/17/2006,K01B,18.30
8/17/2006,N01B,22.10
8/17/2006,N02B,18.70
8/17/2006,N4DF,21.90
8/17/2006,N4DU,26.10
8/17/2006,R01A,.
8/18/2006,002C,2.00
8/18/2006,004B,6.50
8/18/2006,020B,12.00
8/18/2006,HQ,8.50
8/18/2006,HQ02,6.10
8/18/2006,K01B,8.80
8/18/2006,N01B,9.40
8/18/2006,N02B,4.60
8/18/2006,N4DF,8.90
8/18/2006,N4DU,44.00
8/18/2006,R01A,.
8/19/2006,002C,49.00
8/19/2006,004B,43.90
8/19/2006,020B,54.00
8/19/2006,HQ,49.50
8/19/2006,HQ02,42.20
8/19/2006,K01B,44.00
8/19/2006,N01B,45.70
8/19/2006,N02B,45.50
8/19/2006,N4DF,47.00
8/19/2006,N4DU,7.10
8/19/2006,R01A,.
8/25/2006,002C,44.50
8/25/2006,004B,51.00
8/25/2006,020B,58.40
8/25/2006,HQ,34.50
8/25/2006,HQ02,33.00
8/25/2006,K01B,59.80
8/25/2006,N01B,52.00
8/25/2006,N02B,41.80
8/25/2006,N4DF,49.50
8/25/2006,N4DU,.
8/25/2006,R01A,42.00
8/26/2006,002C,2.00
8/26/2006,004B,0.50
8/26/2006,020B,0.50
8/26/2006,HQ,0.50
8/26/2006,HQ02,0.30
8/26/2006,K01B,.
8/26/2006,N01B,1.90
8/26/2006,N02B,1.10
8/26/2006,N4DF,1.00
8/26/2006,N4DU,.
8/26/2006,R01A,.
8/27/2006,002C,28.50
8/27/2006,004B,20.80
8/27/2006,020B,31.00
8/27/2006,HQ,24.00
8/27/2006,HQ02,24.00
8/27/2006,K01B,27.20
8/27/2006,N01B,19.00
8/27/2006,N02B,14.20
8/27/2006,N4DF,18.00
8/27/2006,N4DU,.
8/27/2006,R01A,21.80
8/29/2006,002C,0.80
8/29/2006,004B,.
8/29/2006,020B,.
8/29/2006,HQ,0.20
8/29/2006,HQ02,0.00
8/29/2006,K01B,.
8/29/2006,N01B,.
8/29/2006,N02B,0.50
8/29/2006,N4DF,.
8/29/2006,N4DU,.
8/29/2006,R01A,.
9/2/2006,002C,1.00
9/2/2006,004B,0.90
9/2/2006,020B,0.90
9/2/2006,HQ,1.20
9/2/2006,HQ02,1.30
9/2/2006,K01B,1.20
9/2/2006,N01B,1.10
9/2/2006,N02B,.
9/2/2006,N4DF,0.80
9/2/2006,N4DU,.
9/2/2006,R01A,.
9/9/2006,002C,15.00
9/9/2006,004B,13.20
9/9/2006,020B,.
9/9/2006,HQ,10.30
9/9/2006,HQ02,14.10
9/9/2006,K01B,16.00
9/9/2006,N01B,16.10
9/9/2006,N02B,12.20
9/9/2006,N4DF,15.80
9/9/2006,N4DU,13.10
9/9/2006,R01A,7.60
9/10/2006,002C,5.50
9/10/2006,004B,7.10
9/10/2006,020B,.
9/10/2006,HQ,10.90
9/10/2006,HQ02,9.50
9/10/2006,K01B,4.90
9/10/2006,N01B,5.10
9/10/2006,N02B,9.00
9/10/2006,N4DF,8.10
9/10/2006,N4DU,7.70
9/10/2006,R01A,9.00
9/17/2006,002C,17.00
9/17/2006,004B,11.00
9/17/2006,020B,20.40
9/17/2006,HQ,12.20
9/17/2006,HQ02,10.20
9/17/2006,K01B,15.40
9/17/2006,N01B,.
9/17/2006,N02B,10.20
9/17/2006,N4DF,13.70
9/17/2006,N4DU,13.20
9/17/2006,R01A,7.80
9/21/2006,002C,9.80
9/21/2006,004B,5.20
9/21/2006,020B,14.50
9/21/2006,HQ,10.50
9/21/2006,HQ02,7.20
9/21/2006,K01B,7.90
9/21/2006,N01B,17.50
9/21/2006,N02B,.
9/21/2006,N4DF,1.70
9/21/2006,N4DU,3.20
9/21/2006,R01A,5.00
9/23/2006,002C,1.50
9/23/2006,004B,0.20
9/23/2006,020B,1.70
9/23/2006,HQ,1.20
9/23/2006,HQ02,1.50
9/23/2006,K01B,1.20
9/23/2006,N01B,1.00
9/23/2006,N02B,0.00
9/23/2006,N4DF,1.20
9/23/2006,N4DU,1.00
9/23/2006,R01A,0.20
10/9/2006,002C,0.60
10/9/2006,004B,0.00
10/9/2006,020B,0.00
10/9/2006,HQ,0.50
10/9/2006,HQ02,0.30
10/9/2006,K01B,0.00
10/9/2006,N01B,0.00
10/9/2006,N02B,.
10/9/2006,N4DF,0.00
10/9/2006,N4DU,.
10/9/2006,R01A,0.50
10/10/2006,002C,7.40
10/10/2006,004B,4.80
10/10/2006,020B,7.00
10/10/2006,HQ,8.50
10/10/2006,HQ02,8.50
10/10/2006,K01B,6.50
10/10/2006,N01B,8.20
10/10/2006,N02B,2.20
10/10/2006,N4DF,5.80
10/10/2006,N4DU,5.50
10/10/2006,R01A,3.00
10/15/2006,002C,2.80
10/15/2006,004B,0.60
10/15/2006,020B,2.00
10/15/2006,HQ,3.50
10/15/2006,HQ02,1.10
10/15/2006,K01B,1.80
10/15/2006,N01B,2.00
10/15/2006,N02B,0.50
10/15/2006,N4DF,3.60
10/15/2006,N4DU,1.60
10/15/2006,R01A,0.80
10/21/2006,002C,3.30
10/21/2006,004B,0.50
10/21/2006,020B,5.00
10/21/2006,HQ,3.30
10/21/2006,HQ02,.
10/21/2006,K01B,1.50
10/21/2006,N01B,2.00
10/21/2006,N02B,0.00
10/21/2006,N4DF,2.00
10/21/2006,N4DU,1.50
10/21/2006,R01A,1.00
10/25/2006,002C,23.80
10/25/2006,004B,25.30
10/25/2006,020B,29.30
10/25/2006,HQ,35.20
10/25/2006,HQ02,32.20
10/25/2006,K01B,27.50
10/25/2006,N01B,28.70
10/25/2006,N02B,28.30
10/25/2006,N4DF,31.20
10/25/2006,N4DU,28.50
10/25/2006,R01A,21.50
10/26/2006,002C,4.70
10/26/2006,004B,1.50
10/26/2006,020B,4.50
10/26/2006,HQ,0.50
10/26/2006,HQ02,0.50
10/26/2006,K01B,1.50
10/26/2006,N01B,3.00
10/26/2006,N02B,0.70
10/26/2006,N4DF,1.00
10/26/2006,N4DU,1.00
10/26/2006,R01A,1.30
10/27/2006,002C,4.80
10/27/2006,004B,5.70
10/27/2006,020B,9.10
10/27/2006,HQ,7.00
10/27/2006,HQ02,5.00
10/27/2006,K01B,6.00
10/27/2006,N01B,5.00
10/27/2006,N02B,4.80
10/27/2006,N4DF,5.10
10/27/2006,N4DU,6.50
10/27/2006,R01A,5.50
11/27/2006,002C,.
11/27/2006,004B,.
11/27/2006,020B,.
11/27/2006,HQ,2.80
11/27/2006,HQ02,2.50
11/27/2006,K01B,.
11/27/2006,N01B,.
11/27/2006,N02B,.
11/27/2006,N4DF,.
11/27/2006,N4DU,.
11/27/2006,R01A,.
12/20/2006,002C,.
12/20/2006,004B,.
12/20/2006,020B,.
12/20/2006,HQ,15.00
12/20/2006,HQ02,13.00
12/20/2006,K01B,.
12/20/2006,N01B,.
12/20/2006,N02B,.
12/20/2006,N4DF,.
12/20/2006,N4DU,.
12/20/2006,R01A,.
12/29/2006,002C,.
12/29/2006,004B,.
12/29/2006,020B,.
12/29/2006,HQ,.
12/29/2006,HQ02,4.50
12/29/2006,K01B,.
12/29/2006,N01B,.
12/29/2006,N02B,.
12/29/2006,N4DF,.
12/29/2006,N4DU,.
12/29/2006,R01A,.
12/30/2006,002C,.
12/30/2006,004B,.
12/30/2006,020B,.
12/30/2006,HQ,.
12/30/2006,HQ02,14.20
12/30/2006,K01B,.
12/30/2006,N01B,.
12/30/2006,N02B,.
12/30/2006,N4DF,.
12/30/2006,N4DU,.
12/30/2006,R01A,.
12/31/2006,002C,.
12/31/2006,004B,.
12/31/2006,020B,.
12/31/2006,HQ,.
12/31/2006,HQ02,4.80
12/31/2006,K01B,.
12/31/2006,N01B,.
12/31/2006,N02B,.
12/31/2006,N4DF,.
12/31/2006,N4DU,.
12/31/2006,R01A,.
1/13/2007,002C,.
1/13/2007,004B,.
1/13/2007,020B,.
1/13/2007,HQ,0.80
1/13/2007,HQ02,0.60
1/13/2007,K01B,.
1/13/2007,N01B,.
1/13/2007,N02B,.
1/13/2007,N4DF,.
1/13/2007,N4DU,.
1/13/2007,R01A,.
1/14/2007,002C,.
1/14/2007,004B,.
1/14/2007,020B,.
1/14/2007,HQ,5.10
1/14/2007,HQ02,6.10
1/14/2007,K01B,.
1/14/2007,N01B,.
1/14/2007,N02B,.
1/14/2007,N4DF,.
1/14/2007,N4DU,.
1/14/2007,R01A,.
1/20/2007,002C,.
1/20/2007,004B,.
1/20/2007,020B,.
1/20/2007,HQ,4.50
1/20/2007,HQ02,8.30
1/20/2007,K01B,.
1/20/2007,N01B,.
1/20/2007,N02B,.
1/20/2007,N4DF,.
1/20/2007,N4DU,.
1/20/2007,R01A,.
1/21/2007,002C,.
1/21/2007,004B,.
1/21/2007,020B,.
1/21/2007,HQ,2.00
1/21/2007,HQ02,2.10
1/21/2007,K01B,.
1/21/2007,N01B,.
1/21/2007,N02B,.
1/21/2007,N4DF,.
1/21/2007,N4DU,.
1/21/2007,R01A,.
1/31/2007,002C,.
1/31/2007,004B,.
1/31/2007,020B,.
1/31/2007,HQ,0.80
1/31/2007,HQ02,1.00
1/31/2007,K01B,.
1/31/2007,N01B,.
1/31/2007,N02B,.
1/31/2007,N4DF,.
1/31/2007,N4DU,.
1/31/2007,R01A,.
2/12/2007,002C,.
2/12/2007,004B,.
2/12/2007,020B,.
2/12/2007,HQ,20.30
2/12/2007,HQ02,16.90
2/12/2007,K01B,.
2/12/2007,N01B,.
2/12/2007,N02B,.
2/12/2007,N4DF,.
2/12/2007,N4DU,.
2/12/2007,R01A,.
2/13/2007,002C,.
2/13/2007,004B,.
2/13/2007,020B,.
2/13/2007,HQ,0.10
2/13/2007,HQ02,0.90
2/13/2007,K01B,.
2/13/2007,N01B,.
2/13/2007,N02B,.
2/13/2007,N4DF,.
2/13/2007,N4DU,.
2/13/2007,R01A,.
2/16/2007,002C,.
2/16/2007,004B,.
2/16/2007,020B,.
2/16/2007,HQ,1.30
2/16/2007,HQ02,2.40
2/16/2007,K01B,.
2/16/2007,N01B,.
2/16/2007,N02B,.
2/16/2007,N4DF,.
2/16/2007,N4DU,.
2/16/2007,R01A,.
2/24/2007,002C,.
2/24/2007,004B,.
2/24/2007,020B,.
2/24/2007,HQ,.
2/24/2007,HQ02,4.20
2/24/2007,K01B,.
2/24/2007,N01B,.
2/24/2007,N02B,.
2/24/2007,N4DF,.
2/24/2007,N4DU,.
2/24/2007,R01A,.
3/1/2007,002C,.
3/1/2007,004B,.
3/1/2007,020B,.
3/1/2007,HQ,6.00
3/1/2007,HQ02,4.50
3/1/2007,K01B,.
3/1/2007,N01B,.
3/1/2007,N02B,.
3/1/2007,N4DF,.
3/1/2007,N4DU,.
3/1/2007,R01A,.
3/9/2007,002C,.
3/9/2007,004B,.
3/9/2007,020B,.
3/9/2007,HQ,2.00
3/9/2007,HQ02,1.90
3/9/2007,K01B,.
3/9/2007,N01B,.
3/9/2007,N02B,.
3/9/2007,N4DF,.
3/9/2007,N4DU,.
3/9/2007,R01A,.
3/11/2007,002C,.
3/11/2007,004B,.
3/11/2007,020B,.
3/11/2007,HQ,3.20
3/11/2007,HQ02,2.50
3/11/2007,K01B,.
3/11/2007,N01B,.
3/11/2007,N02B,.
3/11/2007,N4DF,.
3/11/2007,N4DU,.
3/11/2007,R01A,.
3/22/2007,002C,.
3/22/2007,004B,.
3/22/2007,020B,.
3/22/2007,HQ,.
3/22/2007,HQ02,16.00
3/22/2007,K01B,.
3/22/2007,N01B,.
3/22/2007,N02B,.
3/22/2007,N4DF,.
3/22/2007,N4DU,.
3/22/2007,R01A,.
3/23/2007,002C,.
3/23/2007,004B,.
3/23/2007,020B,.
3/23/2007,HQ,.
3/23/2007,HQ02,24.00
3/23/2007,K01B,.
3/23/2007,N01B,.
3/23/2007,N02B,.
3/23/2007,N4DF,.
3/23/2007,N4DU,.
3/23/2007,R01A,.
3/24/2007,002C,.
3/24/2007,004B,.
3/24/2007,020B,.
3/24/2007,HQ,.
3/24/2007,HQ02,2.50
3/24/2007,K01B,.
3/24/2007,N01B,.
3/24/2007,N02B,.
3/24/2007,N4DF,.
3/24/2007,N4DU,.
3/24/2007,R01A,.
3/26/2007,002C,.
3/26/2007,004B,.
3/26/2007,020B,.
3/26/2007,HQ,.
3/26/2007,HQ02,0.50
3/26/2007,K01B,.
3/26/2007,N01B,.
3/26/2007,N02B,.
3/26/2007,N4DF,.
3/26/2007,N4DU,.
3/26/2007,R01A,.
3/27/2007,002C,.
3/27/2007,004B,.
3/27/2007,020B,.
3/27/2007,HQ,.
3/27/2007,HQ02,14.50
3/27/2007,K01B,.
3/27/2007,N01B,.
